event_id,organization_id,user_id,feature_category,event_type,event_date,event_timestamp
EVT-0009319,ORG-0098,USR-00961,headlines,headline_created,2023-12-18,2023-12-18 14:35:34
EVT-0006805,ORG-0070,USR-00702,scorecards,scorecard_score_entered,2024-07-28,2024-07-28 19:53:32
EVT-0010688,ORG-0116,USR-01130,todos,todo_created,2025-06-11,2025-06-11 10:38:08
EVT-0007714,ORG-0081,USR-00798,scorecards,scorecard_updated,2024-09-29,2024-09-29 14:17:08
EVT-0013306,ORG-0158,USR-01518,headlines,headline_created,2025-02-19,2025-02-19 09:33:31
EVT-0015631,ORG-0191,USR-01848,issues,issue_resolved,2025-08-12,2025-08-12 11:23:30
EVT-0004250,ORG-0041,USR-00458,scorecards,scorecard_updated,2025-09-29,2025-09-29 15:26:17
EVT-0002788,ORG-0029,USR-00318,todos,todo_completed,2024-11-29,2024-11-29 14:02:39
EVT-0010917,ORG-0118,USR-01159,headlines,headline_created,2024-08-26,2024-08-26 09:47:24
EVT-0014543,ORG-0177,USR-01731,todos,todo_created,2025-11-13,2025-11-13 13:30:04
EVT-0008783,ORG-0093,USR-00888,headlines,headline_created,2025-05-18,2025-05-18 23:21:53
EVT-0001663,ORG-0020,USR-00194,meetings,meeting_completed,2023-07-02,2023-07-02 16:50:38
EVT-0004937,ORG-0049,USR-00528,rocks,rock_updated,2024-03-10,2024-03-10 15:20:30
EVT-0013192,ORG-0156,USR-01496,rocks,rock_completed,2025-11-16,2025-11-16 17:51:16
EVT-0001168,ORG-0011,USR-00129,issues,issue_resolved,2026-01-09,2026-01-09 05:03:09
EVT-0015760,ORG-0194,USR-01887,meetings,meeting_completed,2024-01-29,2024-01-29 13:17:22
EVT-0008129,ORG-0085,USR-00818,todos,todo_completed,2025-12-05,2025-12-05 09:55:58
EVT-0003121,ORG-0031,USR-00346,todos,todo_completed,2024-12-06,2024-12-06 13:49:10
EVT-0007632,ORG-0081,USR-00780,meetings,meeting_created,2024-03-04,2024-03-04 16:31:11
EVT-0015206,ORG-0186,USR-01816,rocks,rock_created,2025-01-27,2025-01-27 08:09:59
EVT-0012828,ORG-0150,USR-01447,todos,todo_completed,2024-12-15,2024-12-15 09:34:43
EVT-0010184,ORG-0111,USR-01076,rocks,rock_updated,2025-02-18,2025-02-18 21:55:19
EVT-0007273,ORG-0075,USR-00739,scorecards,scorecard_score_entered,2025-02-20,2025-02-20 08:18:31
EVT-0008248,ORG-0089,USR-00832,rocks,rock_completed,2025-06-18,2025-06-18 12:18:14
EVT-0000692,ORG-0006,USR-00063,issues,issue_created,2023-07-28,2023-07-28 13:30:55
EVT-0010466,ORG-0114,USR-01098,meetings,meeting_created,2025-11-22,2025-11-22 13:21:19
EVT-0014381,ORG-0172,USR-01671,headlines,headline_created,2025-10-21,2025-10-21 11:50:37
EVT-0008404,ORG-0091,USR-00860,issues,issue_created,2024-12-14,2024-12-14 07:07:10
EVT-0012916,ORG-0152,USR-01460,issues,issue_created,2023-09-02,2023-09-02 12:49:00
EVT-0006429,ORG-0064,USR-00665,rocks,rock_completed,2025-08-02,2025-08-02 09:53:39
EVT-0013805,ORG-0163,USR-01556,scorecards,scorecard_score_entered,2026-01-19,2026-01-19 09:44:28
EVT-0006557,ORG-0066,USR-00671,headlines,headline_created,2024-10-18,2024-10-18 13:08:22
EVT-0008514,ORG-0091,USR-00859,todos,todo_completed,2025-11-11,2025-11-11 09:11:12
EVT-0006973,ORG-0070,USR-00702,todos,todo_completed,2026-02-03,2026-02-03 06:39:56
EVT-0012581,ORG-0146,USR-01374,scorecards,scorecard_score_entered,2025-08-31,2025-08-31 14:37:50
EVT-0012596,ORG-0146,USR-01372,meetings,meeting_created,2025-10-23,2025-10-23 15:56:25
EVT-0003760,ORG-0033,USR-00388,rocks,rock_updated,2025-11-04,2025-11-04 11:04:58
EVT-0004319,ORG-0042,USR-00471,rocks,rock_updated,2024-12-12,2024-12-12 12:55:46
EVT-0008859,ORG-0093,USR-00884,scorecards,scorecard_updated,2026-01-31,2026-01-31 17:06:09
EVT-0007219,ORG-0075,USR-00738,todos,todo_completed,2023-10-29,2023-10-29 12:31:25
EVT-0004500,ORG-0043,USR-00476,scorecards,scorecard_updated,2025-05-31,2025-05-31 08:42:32
EVT-0015403,ORG-0190,USR-01828,issues,issue_created,2024-10-27,2024-10-27 10:08:11
EVT-0000147,ORG-0002,USR-00031,todos,todo_completed,2024-01-21,2024-01-21 16:27:41
EVT-0009137,ORG-0096,USR-00933,issues,issue_resolved,2024-08-27,2024-08-27 07:21:12
EVT-0003250,ORG-0033,USR-00386,todos,todo_completed,2023-05-22,2023-05-22 02:50:28
EVT-0004922,ORG-0048,USR-00523,meetings,meeting_completed,2025-12-31,2025-12-31 14:35:36
EVT-0009268,ORG-0097,USR-00935,rocks,rock_completed,2025-10-27,2025-10-27 16:48:49
EVT-0007068,ORG-0071,USR-00713,todos,todo_completed,2025-10-19,2025-10-19 18:18:48
EVT-0001525,ORG-0017,USR-00182,headlines,headline_created,2024-08-18,2024-08-18 11:58:15
EVT-0015296,ORG-0188,USR-01819,headlines,headline_created,2023-12-18,2023-12-18 04:08:10
EVT-0008555,ORG-0092,USR-00874,issues,issue_resolved,2024-01-13,2024-01-13 23:38:42
EVT-0004800,ORG-0047,USR-00516,headlines,headline_created,2024-11-28,2024-11-28 16:29:07
EVT-0011131,ORG-0122,USR-01198,issues,issue_created,2025-07-10,2025-07-10 15:50:52
EVT-0016612,ORG-0101,USR-00993,headlines,headline_created,2024-11-23,2024-11-23 15:21:11
EVT-0012534,ORG-0146,USR-01386,todos,todo_completed,2025-02-24,2025-02-24 06:59:20
EVT-0007426,ORG-0077,USR-00744,rocks,rock_completed,2025-05-04,2025-05-04 07:41:18
EVT-0002493,ORG-0027,USR-00296,headlines,headline_created,2025-10-05,2025-10-05 14:25:10
EVT-0004262,ORG-0041,USR-00454,rocks,rock_created,2025-11-26,2025-11-26 08:59:28
EVT-0008121,ORG-0085,USR-00817,todos,todo_completed,2025-09-13,2025-09-13 04:48:45
EVT-0005739,ORG-0057,USR-00607,rocks,rock_updated,2025-10-01,2025-10-01 09:35:06
EVT-0009251,ORG-0097,USR-00942,rocks,rock_completed,2025-07-02,2025-07-02 17:09:50
EVT-0010725,ORG-0116,USR-01129,rocks,rock_completed,2026-02-08,2026-02-08 14:43:33
EVT-0005286,ORG-0053,USR-00573,rocks,rock_updated,2024-04-06,2024-04-06 11:20:37
EVT-0010726,ORG-0116,USR-01124,todos,todo_completed,2026-02-03,2026-02-03 13:04:51
EVT-0009720,ORG-0102,USR-01002,headlines,headline_created,2025-09-29,2025-09-29 13:15:39
EVT-0002746,ORG-0029,USR-00311,todos,todo_completed,2024-06-01,2024-06-01 11:08:42
EVT-0016636,ORG-0069,USR-00681,issues,issue_created,2025-07-31,2025-07-31 01:18:32
EVT-0010375,ORG-0114,USR-01103,headlines,headline_created,2025-07-11,2025-07-11 19:00:03
EVT-0014329,ORG-0171,USR-01658,rocks,rock_created,2025-05-08,2025-05-08 11:51:54
EVT-0000964,ORG-0010,USR-00101,scorecards,scorecard_score_entered,2023-05-21,2023-05-21 11:31:56
EVT-0000237,ORG-0002,USR-00031,todos,todo_completed,2024-12-01,2024-12-01 12:32:52
EVT-0011057,ORG-0121,USR-01192,rocks,rock_created,2025-01-14,2025-01-14 11:45:58
EVT-0000283,ORG-0002,USR-00026,headlines,headline_created,2025-06-06,2025-06-06 12:04:16
EVT-0000828,ORG-0008,USR-00088,scorecards,scorecard_score_entered,2025-01-25,2025-01-25 11:48:38
EVT-0015906,ORG-0195,USR-01895,rocks,rock_created,2025-05-31,2025-05-31 12:10:50
EVT-0000871,ORG-0008,USR-00085,scorecards,scorecard_score_entered,2025-06-29,2025-06-29 16:31:11
EVT-0005732,ORG-0057,USR-00607,rocks,rock_updated,2025-08-10,2025-08-10 10:37:00
EVT-0005810,ORG-0059,USR-00619,headlines,headline_created,2025-10-14,2025-10-14 10:13:25
EVT-0013495,ORG-0159,USR-01535,todos,todo_completed,2025-03-05,2025-03-05 11:32:04
EVT-0009284,ORG-0097,USR-00959,meetings,meeting_created,2026-01-01,2026-01-01 15:19:00
EVT-0011539,ORG-0136,USR-01283,issues,issue_created,2024-08-19,2024-08-19 12:49:39
EVT-0014298,ORG-0171,USR-01648,issues,issue_resolved,2024-05-29,2024-05-29 04:38:04
EVT-0007255,ORG-0075,USR-00740,scorecards,scorecard_updated,2024-08-22,2024-08-22 22:18:08
EVT-0014142,ORG-0169,USR-01630,todos,todo_created,2025-03-21,2025-03-21 16:50:53
EVT-0003091,ORG-0030,USR-00342,scorecards,scorecard_score_entered,2026-01-12,2026-01-12 17:12:38
EVT-0010144,ORG-0109,USR-01070,scorecards,scorecard_score_entered,2025-12-18,2025-12-18 13:27:47
EVT-0011976,ORG-0139,USR-01333,rocks,rock_completed,2025-02-27,2025-02-27 09:28:29
EVT-0013747,ORG-0163,USR-01552,headlines,headline_created,2024-11-10,2024-11-10 17:28:43
EVT-0014796,ORG-0179,USR-01745,todos,todo_created,2025-10-22,2025-10-22 12:07:38
EVT-0000386,ORG-0004,USR-00041,scorecards,scorecard_score_entered,2024-02-02,2024-02-02 07:40:54
EVT-0006784,ORG-0070,USR-00695,scorecards,scorecard_score_entered,2024-05-08,2024-05-08 03:28:55
EVT-0015186,ORG-0184,USR-01809,issues,issue_resolved,2026-01-23,2026-01-23 12:59:54
EVT-0013097,ORG-0155,USR-01475,scorecards,scorecard_updated,2025-06-23,2025-06-23 16:00:11
EVT-0008181,ORG-0087,USR-00824,todos,todo_created,2024-11-16,2024-11-16 09:14:40
EVT-0014571,ORG-0177,USR-01725,meetings,meeting_completed,2026-02-04,2026-02-04 14:30:31
EVT-0014914,ORG-0180,USR-01753,meetings,meeting_created,2026-02-13,2026-02-13 09:46:13
EVT-0003382,ORG-0033,USR-00390,meetings,meeting_completed,2023-11-08,2023-11-08 14:31:46
EVT-0015866,ORG-0194,USR-01879,headlines,headline_created,2026-02-23,2026-02-23 08:22:00
EVT-0001983,ORG-0024,USR-00277,rocks,rock_completed,2024-01-28,2024-01-28 15:11:12
EVT-0005085,ORG-0051,USR-00559,headlines,headline_created,2024-03-21,2024-03-21 09:39:17
EVT-0001594,ORG-0018,USR-00184,meetings,meeting_created,2025-01-26,2025-01-26 19:50:14
EVT-0014401,ORG-0172,USR-01686,rocks,rock_updated,2026-01-27,2026-01-27 15:52:51
EVT-0006852,ORG-0070,USR-00711,todos,todo_created,2025-01-22,2025-01-22 09:56:23
EVT-0001628,ORG-0019,USR-00187,headlines,headline_created,2025-05-10,2025-05-10 09:14:41
EVT-0002238,ORG-0024,USR-00262,scorecards,scorecard_score_entered,2025-10-12,2025-10-12 12:51:49
EVT-0015729,ORG-0193,USR-01869,issues,issue_created,2025-12-28,2025-12-28 13:37:54
EVT-0015003,ORG-0181,USR-01771,scorecards,scorecard_updated,2025-11-12,2025-11-12 22:03:48
EVT-0003480,ORG-0033,USR-00383,todos,todo_completed,2024-03-07,2024-03-07 15:16:21
EVT-0010542,ORG-0114,USR-01101,rocks,rock_updated,2026-02-27,2026-02-27 16:11:03
EVT-0004179,ORG-0040,USR-00432,issues,issue_resolved,2025-10-25,2025-10-25 12:18:05
EVT-0015040,ORG-0182,USR-01785,todos,todo_created,2025-01-20,2025-01-20 11:26:40
EVT-0005805,ORG-0059,USR-00620,issues,issue_resolved,2025-09-08,2025-09-08 10:45:03
EVT-0000782,ORG-0006,USR-00065,issues,issue_resolved,2025-12-26,2025-12-26 11:45:31
EVT-0013551,ORG-0159,USR-01539,scorecards,scorecard_updated,2026-01-01,2026-01-01 09:50:48
EVT-0004317,ORG-0042,USR-00470,scorecards,scorecard_updated,2024-12-09,2024-12-09 12:05:49
EVT-0005709,ORG-0057,USR-00612,headlines,headline_created,2025-03-17,2025-03-17 07:27:05
EVT-0012550,ORG-0146,USR-01380,rocks,rock_completed,2025-04-21,2025-04-21 17:00:24
EVT-0005693,ORG-0057,USR-00608,scorecards,scorecard_updated,2024-12-01,2024-12-01 05:15:15
EVT-0005775,ORG-0059,USR-00618,rocks,rock_created,2024-11-29,2024-11-29 09:09:56
EVT-0004385,ORG-0043,USR-00482,todos,todo_completed,2024-05-06,2024-05-06 15:56:20
EVT-0015886,ORG-0195,USR-01892,scorecards,scorecard_updated,2025-03-13,2025-03-13 05:11:55
EVT-0016729,ORG-0050,USR-00536,todos,todo_completed,2025-06-10,2025-06-10 17:27:53
EVT-0013380,ORG-0158,USR-01515,todos,todo_created,2025-07-04,2025-07-04 08:29:03
EVT-0009622,ORG-0101,USR-00974,meetings,meeting_created,2025-10-30,2025-10-30 09:08:17
EVT-0010593,ORG-0115,USR-01120,todos,todo_completed,2024-03-24,2024-03-24 10:54:21
EVT-0003863,ORG-0034,USR-00395,todos,todo_created,2024-08-20,2024-08-20 15:23:42
EVT-0006223,ORG-0062,USR-00640,headlines,headline_created,2025-05-26,2025-05-26 14:11:34
EVT-0013527,ORG-0159,USR-01538,todos,todo_created,2025-09-06,2025-09-06 14:52:44
EVT-0014419,ORG-0173,USR-01687,scorecards,scorecard_updated,2025-08-08,2025-08-08 10:30:27
EVT-0015994,ORG-0196,USR-01897,rocks,rock_created,2024-07-21,2024-07-21 11:15:05
EVT-0011442,ORG-0134,USR-01252,headlines,headline_created,2025-01-05,2025-01-05 12:42:02
EVT-0012015,ORG-0140,USR-01338,todos,todo_created,2025-11-11,2025-11-11 12:41:04
EVT-0012025,ORG-0141,USR-01339,meetings,meeting_completed,2024-01-30,2024-01-30 15:59:56
EVT-0014453,ORG-0175,USR-01693,rocks,rock_created,2026-02-23,2026-02-23 15:45:44
EVT-0004723,ORG-0046,USR-00515,headlines,headline_created,2024-03-24,2024-03-24 02:32:04
EVT-0001011,ORG-0010,USR-00102,meetings,meeting_created,2024-10-27,2024-10-27 21:48:21
EVT-0013454,ORG-0159,USR-01530,scorecards,scorecard_updated,2024-09-08,2024-09-08 07:51:41
EVT-0012117,ORG-0142,USR-01347,rocks,rock_updated,2023-04-12,2023-04-12 16:35:23
EVT-0003224,ORG-0032,USR-00365,issues,issue_resolved,2024-04-14,2024-04-14 12:38:46
EVT-0004389,ORG-0043,USR-00481,todos,todo_completed,2024-06-27,2024-06-27 07:35:58
EVT-0009129,ORG-0095,USR-00913,headlines,headline_created,2026-01-08,2026-01-08 16:35:11
EVT-0008049,ORG-0082,USR-00805,scorecards,scorecard_score_entered,2026-01-25,2026-01-25 12:36:28
EVT-0007455,ORG-0078,USR-00750,todos,todo_created,2023-04-06,2023-04-06 10:23:14
EVT-0015396,ORG-0190,USR-01838,rocks,rock_updated,2024-09-24,2024-09-24 12:55:01
EVT-0013382,ORG-0158,USR-01518,todos,todo_completed,2025-08-11,2025-08-11 14:31:23
EVT-0000315,ORG-0002,USR-00032,todos,todo_completed,2025-09-23,2025-09-23 13:18:07
EVT-0002831,ORG-0029,USR-00321,rocks,rock_updated,2025-03-24,2025-03-24 17:26:28
EVT-0001468,ORG-0016,USR-00178,meetings,meeting_completed,2025-05-27,2025-05-27 17:56:20
EVT-0000371,ORG-0004,USR-00040,scorecards,scorecard_score_entered,2023-10-23,2023-10-23 12:34:13
EVT-0007003,ORG-0071,USR-00722,rocks,rock_updated,2025-05-23,2025-05-23 11:14:21
EVT-0010596,ORG-0115,USR-01120,scorecards,scorecard_score_entered,2024-04-02,2024-04-02 15:51:52
EVT-0006420,ORG-0064,USR-00663,rocks,rock_created,2025-05-31,2025-05-31 05:44:15
EVT-0006498,ORG-0065,USR-00668,issues,issue_created,2025-02-10,2025-02-10 13:28:33
EVT-0007169,ORG-0073,USR-00735,rocks,rock_created,2025-03-04,2025-03-04 13:49:22
EVT-0011033,ORG-0120,USR-01188,meetings,meeting_created,2025-12-18,2025-12-18 13:22:11
EVT-0007009,ORG-0071,USR-00715,headlines,headline_created,2025-06-22,2025-06-22 15:09:03
EVT-0011954,ORG-0139,USR-01334,rocks,rock_completed,2024-07-03,2024-07-03 00:27:29
EVT-0008004,ORG-0082,USR-00807,todos,todo_created,2024-10-21,2024-10-21 11:06:04
EVT-0009271,ORG-0097,USR-00944,meetings,meeting_completed,2025-10-27,2025-10-27 21:23:45
EVT-0015334,ORG-0188,USR-01821,rocks,rock_updated,2025-01-11,2025-01-11 11:37:51
EVT-0003667,ORG-0033,USR-00379,meetings,meeting_completed,2025-04-19,2025-04-19 09:19:59
EVT-0006471,ORG-0065,USR-00668,todos,todo_completed,2024-07-17,2024-07-17 19:58:51
EVT-0004517,ORG-0043,USR-00493,todos,todo_completed,2025-07-29,2025-07-29 15:53:24
EVT-0013667,ORG-0163,USR-01551,scorecards,scorecard_score_entered,2023-10-18,2023-10-18 04:49:05
EVT-0008296,ORG-0090,USR-00847,meetings,meeting_completed,2024-01-06,2024-01-06 19:40:23
EVT-0008961,ORG-0094,USR-00898,issues,issue_resolved,2025-02-02,2025-02-02 09:34:22
EVT-0013414,ORG-0158,USR-01516,scorecards,scorecard_updated,2025-12-27,2025-12-27 08:06:26
EVT-0015951,ORG-0195,USR-01894,todos,todo_created,2025-12-02,2025-12-02 04:03:20
EVT-0010353,ORG-0114,USR-01098,rocks,rock_updated,2025-06-01,2025-06-01 11:23:28
EVT-0006086,ORG-0062,USR-00639,todos,todo_completed,2024-07-24,2024-07-24 14:02:44
EVT-0003921,ORG-0035,USR-00396,scorecards,scorecard_updated,2024-04-28,2024-04-28 00:30:39
EVT-0004933,ORG-0049,USR-00526,rocks,rock_completed,2024-02-29,2024-02-29 11:06:42
EVT-0002566,ORG-0028,USR-00309,todos,todo_created,2025-03-15,2025-03-15 17:23:14
EVT-0003488,ORG-0033,USR-00373,todos,todo_completed,2024-04-30,2024-04-30 14:05:07
EVT-0012428,ORG-0144,USR-01368,meetings,meeting_completed,2023-09-24,2023-09-24 07:05:32
EVT-0009992,ORG-0104,USR-01035,todos,todo_completed,2025-12-05,2025-12-05 01:12:32
EVT-0009542,ORG-0101,USR-00976,meetings,meeting_completed,2024-11-09,2024-11-09 15:19:33
EVT-0005386,ORG-0053,USR-00587,meetings,meeting_completed,2025-03-15,2025-03-15 15:56:15
EVT-0001744,ORG-0022,USR-00225,scorecards,scorecard_score_entered,2026-02-26,2026-02-26 20:58:19
EVT-0016558,ORG-0062,USR-00638,headlines,headline_created,2024-06-24,2024-06-24 05:52:07
EVT-0005874,ORG-0062,USR-00637,todos,todo_created,2023-04-08,2023-04-08 10:43:19
EVT-0008293,ORG-0090,USR-00835,issues,issue_resolved,2024-01-16,2024-01-16 13:37:17
EVT-0007492,ORG-0078,USR-00750,rocks,rock_updated,2024-07-16,2024-07-16 09:11:54
EVT-0010685,ORG-0116,USR-01132,rocks,rock_created,2025-06-18,2025-06-18 08:54:21
EVT-0015885,ORG-0195,USR-01894,rocks,rock_updated,2025-03-18,2025-03-18 00:16:16
EVT-0012948,ORG-0152,USR-01461,headlines,headline_created,2024-07-21,2024-07-21 14:21:26
EVT-0016791,ORG-0026,USR-00288,headlines,headline_created,2025-08-26,2025-08-26 16:27:00
EVT-0013890,ORG-0165,USR-01587,todos,todo_created,2025-04-17,2025-04-17 09:59:28
EVT-0013934,ORG-0167,USR-01593,meetings,meeting_created,2024-06-20,2024-06-20 12:25:10
EVT-0006219,ORG-0062,USR-00636,scorecards,scorecard_score_entered,2025-05-24,2025-05-24 14:51:11
EVT-0007435,ORG-0077,USR-00744,scorecards,scorecard_updated,2025-08-03,2025-08-03 10:04:48
EVT-0014551,ORG-0177,USR-01725,rocks,rock_completed,2025-11-13,2025-11-13 08:29:03
EVT-0009478,ORG-0101,USR-00991,issues,issue_resolved,2024-03-20,2024-03-20 15:27:31
EVT-0005744,ORG-0057,USR-00608,rocks,rock_updated,2025-11-21,2025-11-21 12:06:59
EVT-0014342,ORG-0171,USR-01661,meetings,meeting_created,2025-12-14,2025-12-14 11:21:27
EVT-0003064,ORG-0030,USR-00336,meetings,meeting_completed,2025-10-29,2025-10-29 05:20:08
EVT-0004811,ORG-0047,USR-00518,scorecards,scorecard_score_entered,2025-03-13,2025-03-13 18:17:22
EVT-0008489,ORG-0091,USR-00851,todos,todo_created,2025-08-05,2025-08-05 14:16:24
EVT-0004638,ORG-0044,USR-00506,meetings,meeting_completed,2026-01-14,2026-01-14 16:59:11
EVT-0011580,ORG-0136,USR-01283,headlines,headline_created,2025-04-06,2025-04-06 17:02:14
EVT-0006181,ORG-0062,USR-00636,headlines,headline_created,2025-02-15,2025-02-15 10:07:21
EVT-0009315,ORG-0098,USR-00960,headlines,headline_created,2023-11-05,2023-11-05 15:54:07
EVT-0004764,ORG-0046,USR-00514,rocks,rock_updated,2025-04-11,2025-04-11 11:01:26
EVT-0001064,ORG-0011,USR-00120,rocks,rock_created,2024-06-25,2024-06-25 17:34:42
EVT-0002371,ORG-0026,USR-00289,headlines,headline_created,2025-07-27,2025-07-27 13:58:31
EVT-0016591,ORG-0039,USR-00430,scorecards,scorecard_score_entered,2025-05-31,2025-05-31 17:01:19
EVT-0007599,ORG-0081,USR-00795,meetings,meeting_completed,2023-12-14,2023-12-14 15:56:29
EVT-0003955,ORG-0036,USR-00402,issues,issue_resolved,2024-07-04,2024-07-04 11:52:40
EVT-0005723,ORG-0057,USR-00606,rocks,rock_completed,2025-06-17,2025-06-17 08:22:14
EVT-0007061,ORG-0071,USR-00715,meetings,meeting_completed,2025-10-08,2025-10-08 17:25:42
EVT-0003092,ORG-0030,USR-00343,todos,todo_completed,2026-01-29,2026-01-29 13:04:36
EVT-0002182,ORG-0024,USR-00271,scorecards,scorecard_score_entered,2025-05-13,2025-05-13 10:11:57
EVT-0009834,ORG-0104,USR-01023,todos,todo_created,2024-07-18,2024-07-18 16:25:00
EVT-0013122,ORG-0155,USR-01484,todos,todo_completed,2025-08-15,2025-08-15 09:38:33
EVT-0013250,ORG-0157,USR-01501,headlines,headline_created,2025-12-10,2025-12-10 15:51:25
EVT-0006331,ORG-0062,USR-00652,todos,todo_completed,2026-01-18,2026-01-18 08:53:27
EVT-0015660,ORG-0191,USR-01846,headlines,headline_created,2026-01-19,2026-01-19 09:32:09
EVT-0005785,ORG-0059,USR-00619,rocks,rock_updated,2025-02-02,2025-02-02 08:22:41
EVT-0014733,ORG-0179,USR-01738,rocks,rock_completed,2024-10-05,2024-10-05 10:00:35
EVT-0007132,ORG-0072,USR-00730,scorecards,scorecard_updated,2025-07-14,2025-07-14 01:09:58
EVT-0009924,ORG-0104,USR-01021,headlines,headline_created,2025-04-14,2025-04-14 09:28:02
EVT-0011030,ORG-0120,USR-01189,scorecards,scorecard_score_entered,2025-11-05,2025-11-05 17:26:41
EVT-0001170,ORG-0011,USR-00120,rocks,rock_created,2026-02-10,2026-02-10 09:25:30
EVT-0006670,ORG-0068,USR-00680,headlines,headline_created,2026-02-01,2026-02-01 13:03:09
EVT-0011996,ORG-0139,USR-01334,rocks,rock_updated,2025-10-24,2025-10-24 11:44:04
EVT-0009746,ORG-0104,USR-01035,scorecards,scorecard_score_entered,2023-09-22,2023-09-22 09:13:32
EVT-0015047,ORG-0182,USR-01784,headlines,headline_created,2025-01-22,2025-01-22 11:49:28
EVT-0006790,ORG-0070,USR-00692,rocks,rock_updated,2024-05-29,2024-05-29 10:17:19
EVT-0000173,ORG-0002,USR-00032,todos,todo_created,2024-04-12,2024-04-12 14:06:46
EVT-0008036,ORG-0082,USR-00809,todos,todo_created,2025-09-29,2025-09-29 11:41:50
EVT-0009524,ORG-0101,USR-00981,issues,issue_created,2024-09-21,2024-09-21 14:45:44
EVT-0004363,ORG-0042,USR-00471,rocks,rock_completed,2025-12-13,2025-12-13 11:36:06
EVT-0007384,ORG-0077,USR-00744,rocks,rock_updated,2024-03-28,2024-03-28 14:14:41
EVT-0008098,ORG-0085,USR-00817,issues,issue_created,2025-02-18,2025-02-18 09:59:00
EVT-0015745,ORG-0194,USR-01890,meetings,meeting_completed,2023-11-03,2023-11-03 12:49:58
EVT-0000743,ORG-0006,USR-00065,scorecards,scorecard_score_entered,2024-11-30,2024-11-30 11:43:31
EVT-0014778,ORG-0179,USR-01748,todos,todo_created,2025-06-11,2025-06-11 06:42:02
EVT-0016194,ORG-0198,USR-01934,rocks,rock_completed,2024-09-08,2024-09-08 10:17:50
EVT-0000323,ORG-0002,USR-00031,headlines,headline_created,2025-10-29,2025-10-29 11:16:08
EVT-0003526,ORG-0033,USR-00393,scorecards,scorecard_updated,2024-06-27,2024-06-27 16:45:26
EVT-0015791,ORG-0194,USR-01891,rocks,rock_updated,2024-11-16,2024-11-16 10:41:51
EVT-0003522,ORG-0033,USR-00371,scorecards,scorecard_score_entered,2024-06-29,2024-06-29 15:06:51
EVT-0006848,ORG-0070,USR-00704,meetings,meeting_created,2024-12-27,2024-12-27 09:00:30
EVT-0010847,ORG-0117,USR-01156,issues,issue_resolved,2025-02-27,2025-02-27 13:43:36
EVT-0006526,ORG-0065,USR-00668,rocks,rock_updated,2025-10-30,2025-10-30 13:33:49
EVT-0000823,ORG-0008,USR-00092,todos,todo_completed,2024-12-03,2024-12-03 11:09:55
EVT-0013581,ORG-0160,USR-01542,issues,issue_created,2025-03-30,2025-03-30 11:01:21
EVT-0001219,ORG-0012,USR-00131,meetings,meeting_created,2025-04-30,2025-04-30 16:08:19
EVT-0011610,ORG-0136,USR-01288,meetings,meeting_created,2025-11-02,2025-11-02 08:47:49
EVT-0001917,ORG-0024,USR-00278,headlines,headline_created,2023-07-21,2023-07-21 14:45:26
EVT-0009209,ORG-0096,USR-00927,headlines,headline_created,2025-10-04,2025-10-04 10:18:09
EVT-0013316,ORG-0158,USR-01519,rocks,rock_completed,2025-03-03,2025-03-03 12:08:17
EVT-0000671,ORG-0005,USR-00054,rocks,rock_created,2025-11-21,2025-11-21 08:13:36
EVT-0001261,ORG-0013,USR-00142,meetings,meeting_completed,2024-10-26,2024-10-26 12:11:06
EVT-0005247,ORG-0053,USR-00572,scorecards,scorecard_score_entered,2023-12-16,2023-12-16 13:53:54
EVT-0015313,ORG-0188,USR-01820,issues,issue_resolved,2024-06-14,2024-06-14 09:05:59
EVT-0015565,ORG-0191,USR-01842,rocks,rock_completed,2024-09-14,2024-09-14 13:33:11
EVT-0002243,ORG-0024,USR-00279,headlines,headline_created,2025-11-08,2025-11-08 11:06:32
EVT-0003439,ORG-0033,USR-00390,meetings,meeting_created,2024-01-11,2024-01-11 14:10:47
EVT-0007992,ORG-0082,USR-00805,meetings,meeting_created,2024-06-14,2024-06-14 14:56:06
EVT-0016500,ORG-0186,USR-01816,rocks,rock_created,2025-08-16,2025-08-16 12:05:09
EVT-0004700,ORG-0046,USR-00514,rocks,rock_created,2023-05-26,2023-05-26 09:29:10
EVT-0000108,ORG-0002,USR-00034,headlines,headline_created,2023-07-11,2023-07-11 12:08:46
EVT-0009016,ORG-0094,USR-00903,scorecards,scorecard_updated,2025-10-31,2025-10-31 13:31:37
EVT-0003179,ORG-0031,USR-00350,scorecards,scorecard_updated,2025-10-21,2025-10-21 08:57:35
EVT-0001251,ORG-0012,USR-00132,meetings,meeting_created,2026-02-16,2026-02-16 09:22:53
EVT-0011560,ORG-0136,USR-01288,todos,todo_completed,2024-11-02,2024-11-02 09:29:10
EVT-0009658,ORG-0102,USR-00998,meetings,meeting_created,2024-04-09,2024-04-09 14:36:46
EVT-0010010,ORG-0104,USR-01037,rocks,rock_updated,2026-02-10,2026-02-10 12:40:32
EVT-0005563,ORG-0054,USR-00588,issues,issue_created,2025-07-23,2025-07-23 21:01:29
EVT-0010160,ORG-0110,USR-01071,meetings,meeting_completed,2024-07-22,2024-07-22 11:46:11
EVT-0009910,ORG-0104,USR-01037,headlines,headline_created,2025-03-04,2025-03-04 16:33:13
